,Ghost_Size,Promoted_Size,Live_Size,Live_Base,Live_Override,Opt_Exp_Variance,Effective_Gross,Mean_Innovation_Z,Mean_Parametric_Alpha,rebalanced,Live_Realized_Return,Ghost_Realized_Return,Promoted_Realized_Return
2025-10-03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.11272948905006841,-0.24951517217141672
2025-10-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0007255517024178371,0.1446712268135415
2025-10-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.016618711447675683,-0.12300440606231666
2025-10-08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.014173953679501583,-0.3018077862261953
2025-10-09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.035503206711228086,-0.2933624723732956
2025-10-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22598132429324802,0.33681210401034933
2025-10-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.12593397735057954,-0.9534065346638002
2025-10-14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.038670723032172116,5.845173703016248
2025-10-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12919466213756725,1.4958726810214547
2025-10-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25887732202266367,0.3948831231686185
2025-10-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0287604533146808,0.08958387132265622
2025-10-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.11023464689902707,0.32142027058122213
2025-10-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.02547399508460746,0.06090647426849127
2025-10-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.023012044460740233,-0.229876945239039
2025-10-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.025706669391227788,0.025966659963303496
2025-10-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07493422291280216,-0.13483781697482733
2025-10-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.10592082145821213,0.2357741262827262
2025-10-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07063912798274041,-0.39103995750592935
2025-10-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.020939928157513776,-0.4601286632332139
2025-10-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04505204489752668,1.622106525951219
2025-10-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.01054727583223436,0.3275613738328609
2025-11-03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1828714225591419,0.3552024717220488
2025-11-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08227811439312949,0.18342765351349
2025-11-05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.012628128892401502,-0.13565453032657804
2025-11-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.029718874819817054,-0.1765625777250862
2025-11-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.023408465894921404,0.05624262279375536
2025-11-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.022049730436628612,-0.03124750801750964
2025-11-11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0371788405020379,0.15451395843296867
2025-11-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.010235909396452136,-0.07125293303093838
2025-11-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03194420085082905,-0.0014286709124006203
2025-11-14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.05330008080063364,-0.2298305111343356
2025-11-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.07686284711953473,0.15839413024237303
2025-11-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.06911499980621316,-0.146687483772175
2025-11-19,3.0,1.0,1.0,1.0,0.0,0.0011957803674629759,0.4352856808772808,2.1908266240351466,3.725802214048203,1,0.0,-0.02547955027580684,-0.31016962493695266
2025-11-20,3.0,1.0,1.0,1.0,0.0,0.0011957803674629759,0.4352856808772808,2.1908266240351466,3.725802214048203,0,-0.00010818888664254622,0.0718228997092567,-0.05203979298152994
2025-11-21,3.0,1.0,1.0,1.0,0.0,0.0011957803674629759,0.4352856808772808,2.1908266240351466,3.725802214048203,0,0.00433206381439466,-0.05735842232738819,-0.15757299164239857
2025-11-24,3.0,1.0,1.0,1.0,0.0,0.0011957803674629759,0.4352856808772808,2.1908266240351466,3.725802214048203,0,0.004883977238319792,-0.001140037042494213,-0.9384345959018611
2025-11-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004760376304778768,-0.07748287882008831,-9.44746728059705
2025-11-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0020359006767782795,-0.021288453417346087,0.7729497757378265
2025-11-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.009533259306383934,0.014169134219689683
2025-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.03342359027851871,-0.03592672852438483
2025-12-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.07634949136168268,-0.6151448842191075
2025-12-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.04503426887731066,-1.2697567762306237
2025-12-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.11655254660810976,-2.0085506297706273
2025-12-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042914957617388616,3.1771984023815927
2025-12-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14033060180434087,0.8242657402039304
2025-12-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.06017362042884078,1.0960299082630849
2025-12-10,4.0,1.0,1.0,0.0,1.0,0.003362533084407282,0.4978236953418176,0.5548042085795443,0.738916743011767,1,0.0,-0.24423985646699808,0.24067824303993102
2025-12-11,4.0,1.0,1.0,0.0,1.0,0.003362533084407282,0.4978236953418176,0.5548042085795443,0.738916743011767,0,-0.00010281880472107208,0.11756214170703383,-0.2801004182844504
2025-12-12,6.0,1.0,2.0,1.0,1.0,0.00599614437759513,0.760252530800201,1.0005018743766891,2.2671948120507097,1,-0.0074148858163284315,0.1137400769134913,-1.0392998818228507
2025-12-15,6.0,1.0,2.0,1.0,1.0,0.00599614437759513,0.760252530800201,1.0005018743766891,2.2671948120507097,0,-0.0034040186558500496,0.2567273551273648,23.07883037538817
2025-12-16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002069380527996545,-0.060773139780193164,0.05733808754602232
2025-12-17,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0001287923039181571,-0.049011283654772364,0.16366270685842021
2025-12-18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05339978637096143,0.13348167166923108
2025-12-19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.10084772638181505,0.06969914222570583
2025-12-22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.020977358073668073,0.010451982344921396
2025-12-23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.027716659276916467,-0.2068476666881529
2025-12-24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.01662018365602247,0.02852099478190384
2025-12-26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.011419254415018676,0.06064160638286853
2025-12-29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.043799997523652046,-0.01849429709090822
2025-12-30,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03677809886350025,-0.002239178676052611
2025-12-31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0019109683198594851,-0.012952734641698993
2026-01-02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.013811884203694724,0.38061419974553723
2026-01-05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.027179569159753614,0.01147642989845643
2026-01-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.12814500723096178,0.25782012779050256
2026-01-07,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0368121601760425,-0.3109355333159842
2026-01-08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0975342920164971,-0.12276420306727032
2026-01-09,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15882877849352406,0.031134205416398775
2026-01-12,3.0,1.0,1.0,0.0,1.0,0.0008431857794370986,0.30635916873434166,0.5923724161010748,0.952075659555371,1,0.0,0.07496397607283378,-0.092965907207464
2026-01-13,3.0,1.0,1.0,0.0,1.0,0.0008431857794370986,0.30635916873434166,0.5923724161010748,0.952075659555371,0,-8.092393500291895e-05,-0.11358757359298755,-0.17366641338655664
2026-01-14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.003654070123033426,-0.01363055740463448,0.31010203070417197
2026-01-15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.005038591400325698,0.0006199956052512778,0.25285079701731594
2026-01-16,4.0,1.0,1.0,0.0,1.0,0.0022119524713428264,0.45491232614419663,0.7725837905716008,1.4780279616707555,1,0.0,0.03191650602018781,0.09944144875967931
2026-01-20,5.0,1.0,1.0,0.0,1.0,0.0009416132075692068,0.6315113479949839,0.6020362559652043,0.2782278244850511,1,-0.0001065057978905104,-0.12796178711336792,-0.08649320727144738
2026-01-21,3.0,1.0,1.0,0.0,1.0,0.00513766332580961,0.5975584582749218,0.5215829009810675,0.4421417193861659,1,-0.007279865969623933,-0.11267236386641089,-0.23953493977653995
2026-01-22,3.0,1.0,2.0,0.0,2.0,0.005612526672736828,0.8639532982578222,0.5194322672232419,0.40757357420567986,1,-0.0019473487146507429,0.08305812430774906,0.20878175257469844
2026-01-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.008283302711827423,0.018988074708401248,0.21393420498857219
2026-01-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0043411375782529404,0.0764680072698789,0.11699797716680704
2026-01-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06259228021050434,0.28433730354455666
2026-01-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05738938130438331,-0.04876009419532534
2026-01-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.034337802381794846,0.14087666701328172
2026-01-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1292438747837653,-0.5537137433409087
2026-02-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1126434874491632,-0.2709155785846572
2026-02-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.28163439180814165,-0.28772447847466565
2026-02-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.24032118688374493,0.04088562752172642
2026-02-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06517588960864451,-0.09186348480235385
2026-02-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22517279852048078,-0.0410756317731652
2026-02-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16304869475410055,-0.5770187925078847
2026-02-10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.17813516015798758,-0.9171912951525061
2026-02-11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04237190279838243,22.9300487301022
2026-02-12,6.0,1.0,1.0,1.0,0.0,0.0041306531498088205,0.6599999999999999,1.4993168998211786,2.3854486692500974,1,0.0,-0.09643953086504953,1.0868420782015815
2026-02-13,6.0,1.0,1.0,1.0,0.0,0.0041306531498088205,0.6599999999999999,1.4993168998211786,2.3854486692500974,0,-0.00015269019431385367,0.1676875483848259,0.03496091692878123
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005348843451648433,0.005363648212151739,-0.0039193538089258295
2026-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011572049510084614,0.03311655218263576,-0.10572102252901472
2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0009334169749395382,0.05168968212785763,-0.06503667437625915
2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0025767695907040755,-0.12414375973297986,-0.19175124909930585
2026-02-23,4.0,1.0,1.0,0.0,1.0,0.0019684491507794785,0.6102806087172084,0.8990728204476418,0.8873633541111255,1,0.0036570045318491395,0.3437393101055648,0.7809903406309053
2026-02-24,3.0,1.0,2.0,0.0,2.0,0.010544424110223275,1.0083333333333335,0.7953841799391919,0.42958858847948866,1,-0.002674825715903717,0.035183923353281576,0.056120850751394835
2026-02-25,3.0,1.0,2.0,0.0,2.0,0.010544424110223275,1.0083333333333335,0.7953841799391919,0.42958858847948866,0,0.004489824715120827,-0.010277652983093244,-0.22666505197316078
2026-02-26,3.0,1.0,2.0,0.0,2.0,0.010544424110223275,1.0083333333333335,0.7953841799391919,0.42958858847948866,0,0.0009410062057257917,-0.08303918452263148,0.006178249002358749
2026-02-27,3.0,1.0,3.0,1.0,2.0,0.004519583345476739,0.8601053147741526,1.7348737372666532,2.59193546285238,1,-0.0016998879301337588,0.22480104478039764,1.0430905275373314
2026-03-02,3.0,1.0,3.0,1.0,2.0,0.004519583345476739,0.8601053147741526,1.7348737372666532,2.59193546285238,0,-0.011270602180355804,-0.11078566463267958,-0.15082276691899454
2026-03-03,3.0,1.0,3.0,1.0,2.0,0.004519583345476739,0.8601053147741526,1.7348737372666532,2.59193546285238,0,0.004317932468347996,-0.060708140267286215,-0.03047841949099328
2026-03-04,3.0,1.0,3.0,1.0,2.0,0.004519583345476739,0.8601053147741526,1.7348737372666532,2.59193546285238,0,-0.003512069404436935,0.06734306284659186,-0.07527049030201738
2026-03-05,2.0,0.0,1.0,0.0,1.0,0.009635738268243444,0.6599999999999999,0.6916955394307418,1.5352888694356412,1,0.004109511926934761,0.047218108986033513,-0.23780315693282505
2026-03-06,2.0,0.0,1.0,0.0,1.0,0.009635738268243444,0.6599999999999999,0.6916955394307418,1.5352888694356412,0,-0.0040828288450808214,-0.05593926431297236,-0.29911359008227045
2026-03-09,2.0,0.0,1.0,0.0,1.0,0.009635738268243444,0.6599999999999999,0.6916955394307418,1.5352888694356412,0,0.001583340374760711,0.19174025071939127,0.18763761923786637
2026-03-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.008530213084473881,-0.021761918773060107,0.06087055648357853
2026-03-11,3.0,1.0,1.0,0.0,1.0,0.0033286325071808713,0.43558604985947796,0.5326713682975844,0.6118070362894396,1,0.009828746214049389,0.042150957986484716,-0.30083392065922676
2026-03-12,3.0,1.0,1.0,0.0,1.0,0.0033286325071808713,0.43558604985947796,0.5326713682975844,0.6118070362894396,0,-0.00010350726390273568,0.052698315467831325,-0.03811439930858074
2026-03-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0018039685420030427,0.056368742362129964,0.9475197719425104
2026-03-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0016485686874240235,-0.004673513983196265,-0.18334341403362708
2026-03-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.017912610631115822,0.26943645511484515
2026-03-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.016498918500176263,0.013108920266043267
2026-03-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15472325342796034,0.1762973281865834
2026-03-20,4.0,1.0,1.0,1.0,0.0,0.029755276765756143,0.45596123733126626,1.832469946315679,1.6653401988869927,1,0.0,0.004370801823044834,-0.041137690947680494
2026-03-23,4.0,1.0,1.0,1.0,0.0,0.029755276765756143,0.45596123733126626,1.832469946315679,1.6653401988869927,0,-9.829908650016428e-05,-0.04781207575532842,-0.34363184620288245
2026-03-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021026386072690917,-0.021640318150959792,-0.20343072824788222
2026-03-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0023346231231721193,0.020334321721368953,-0.23241179691279812
2026-03-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13024089761261282,-0.006458524101719987
2026-03-27,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,1,0.0,0.006049135228328284,0.2516008967470027
2026-03-30,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,-0.00014939310062811462,-0.04854955915046577,0.2595835452529973
2026-03-31,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,0.0033846383296098903,-0.010301483526224287,-0.24687561440086048
2026-04-01,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,-0.005092224711836124,0.021018105507107254,0.0622958670520386
2026-04-02,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,-8.65192964794037e-06,0.05945663332529261,0.025442310739111296
2026-04-06,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,0.005760195733290674,-0.0003221353217380818,0.5997896804517842
2026-04-07,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,-0.003541358159275809,-0.014985800069072575,-0.6090006816846165
2026-04-08,5.0,1.0,1.0,0.0,1.0,0.007586240102844132,0.6326129796957762,0.7327549360222456,0.9191184490334238,0,-0.0019909547920330395,0.07332492622015829,-0.12083829490457598
2026-04-09,2.0,1.0,2.0,0.0,2.0,0.010991421152973593,0.8345429560312044,0.6954925551006844,1.1738802831018842,1,-0.003917632057179654,-0.03688889777795801,1.1460217737017349
2026-04-10,1.0,0.0,1.0,0.0,1.0,0.0027247344068712025,0.3358309497214106,0.6582301741791232,0.6890321440783779,1,-0.0003109143049129237,0.04041982067368943,-0.20185721019698155
2026-04-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0011993007027094604,0.003874193790467384,-0.5165257409375796
2026-04-14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004566378066201748,0.08891727452359999,0.09987143362696593
2026-04-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.008026520768203649,-1.0654575900198708
2026-04-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04885335634676391,4.860652506069776
2026-04-17,5.0,1.0,1.0,0.0,1.0,0.012073940696524394,0.6599999999999999,0.7025211242248982,0.7542171164915934,1,0.0,0.06178668584600344,-2.729439321593235
2026-04-20,5.0,1.0,1.0,0.0,1.0,0.012073940696524394,0.6599999999999999,0.7025211242248982,0.7542171164915934,0,-0.00012195213057919485,-0.02586004009734666,0.37684604419190837
2026-04-21,7.0,1.0,1.0,0.0,1.0,0.00891173025681711,0.5962910755486921,0.6810388617844424,1.126320701479985,1,0.00235359912066202,-0.04488921739554108,-1.710602545455807
2026-04-22,7.0,1.0,1.0,0.0,1.0,0.00891173025681711,0.5962910755486921,0.6810388617844424,1.126320701479985,0,0.00424556272281329,0.053954904330207665,1.4941674673400747
2026-04-23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004883345611082834,-0.03174539258873421,-0.32077382179942315
2026-04-24,7.0,1.0,1.0,0.0,1.0,0.0034848014849849993,0.34457829870727846,0.6145870271020717,0.8943479487849241,1,0.0029738017084111057,0.10225235669835087,-1.098801268402133
2026-04-27,7.0,1.0,1.0,0.0,1.0,0.008162955892586301,0.6331361153890506,0.7591246278501943,0.6651152068566608,1,-8.911997224858581e-05,-0.07886741356381388,-8.237482905894431
2026-04-28,7.0,1.0,1.0,0.0,1.0,0.008162955892586301,0.6331361153890506,0.7591246278501943,0.6651152068566608,0,0.0017133037988166233,-0.03842690566812457,-0.8849210107118985
2026-04-29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009691787866189516,0.0455547242128278,0.485248244518808
2026-04-30,7.0,3.0,3.0,1.0,2.0,0.0034488213875058047,0.8878763047955136,0.9022756074697934,1.3728351505560632,1,0.012380906370313527,-0.08829112153871321,17.02707183693091
2026-05-01,7.0,3.0,3.0,1.0,2.0,0.0034488213875058047,0.8878763047955136,0.9022756074697934,1.3728351505560632,0,-0.00019202052412170545,0.01390159338468977,0.09309059773475648
2026-05-04,4.0,1.0,3.0,1.0,2.0,0.0026218582039857097,1.0318403619889684,0.8355523190086626,0.2995786145389874,1,0.0019324700516560878,0.04332668805456086,0.12787365048024069
2026-05-05,3.0,0.0,1.0,1.0,0.0,0.006417793193630309,0.8685578253113875,0.9583999185413281,0.33680330255141067,1,-0.006353700038281729,-0.005364038901352286,0.8392718341696332
2026-05-06,3.0,0.0,1.0,1.0,0.0,0.006417793193630309,0.8685578253113875,0.9583999185413281,0.33680330255141067,0,0.019389789020289427,0.20537436198908976,-0.22327389120600438
2026-05-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015408231531268246,0.003990948023923746,-0.17062282340528423
2026-05-08,3.0,1.0,1.0,1.0,0.0,0.014361840226510734,0.9027632551530391,1.103463997828245,3.038681036300332,1,-0.007413798093247159,0.1210866231066039,0.33669458099272465
2026-05-11,3.0,1.0,1.0,1.0,0.0,0.014361840226510734,0.9027632551530391,1.103463997828245,3.038681036300332,0,-0.00019256352714802638,0.02550945167689722,0.030439514482355268
2026-05-12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0031182605489192827,-0.04004619225736916,0.018704748861368747
2026-05-13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004034076293431443,0.09205876580162164,-0.20023704574406642
2026-05-14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0006063559299659405,0.16115772407304463
2026-05-15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.03607368642779751,0.05461451743177226
2026-05-18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.034481604015627054,0.015482142295025092
2026-05-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.02103411658407639,-0.15024671925790734
2026-05-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03384587336105982,-0.246579570617651
2026-05-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.047750382898538835,-0.20646149985130846
2026-05-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04254815793890909,0.5875052865810326
2026-05-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052057931063392626,-0.036696760492103686
2026-05-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.007631688596932862,0.1175241285297044
2026-05-28,2.0,1.0,1.0,0.0,1.0,0.00645179812938175,0.6539908884071794,0.8812642724933252,1.47416654122666,1,0.0,-0.10685018808752156,0.17274194374159757
2026-05-29,2.0,1.0,1.0,0.0,1.0,0.00645179812938175,0.6539908884071794,0.8812642724933252,1.47416654122666,0,-0.0001474825857911144,0.1293601773188664,0.8621545316794823
2026-06-01,2.0,1.0,1.0,0.0,1.0,0.00645179812938175,0.6539908884071794,0.8812642724933252,1.47416654122666,0,-0.0022342587270398617,0.07691842339199528,0.18674776945935823
2026-06-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009309759100843085,-0.047155687852446615,0.0008142045679861987
2026-06-03,2.0,1.0,1.0,1.0,0.0,0.003364354354830447,0.6600000000000001,1.0136004807338206,1.8923700047480687,1,0.013693014016839644,0.04132938839463307,-0.15019136714073855
2026-06-04,2.0,1.0,1.0,1.0,0.0,0.003364354354830447,0.6600000000000001,1.0136004807338206,1.8923700047480687,0,-0.0001549398885996034,-0.08793211463608375,-0.3588564171755486
2026-06-05,2.0,1.0,1.0,1.0,0.0,0.003364354354830447,0.6600000000000001,1.0136004807338206,1.8923700047480687,0,0.0002814438526077545,-0.10844907325505748,-0.06241913698808177
2026-06-08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.008136644812458238,0.038969590410840915,-0.20230824960584648
2026-06-09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007184046613650019,-0.08135683572292696,-0.22997758949492553
2026-06-10,4.0,1.0,1.0,0.0,1.0,0.003514927655081902,0.6599999999999999,0.5507446186642537,0.8540020008732172,1,0.0,-0.031193512153793956,-0.37529754218064215
2026-06-11,4.0,1.0,1.0,0.0,1.0,0.003514927655081902,0.6599999999999999,0.5507446186642537,0.8540020008732172,0,-0.00015400737391102481,0.14047203723715396,-0.700677523855396
2026-06-12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0036515867839779226,-0.004391866767314179,-1.8559212920474941
2026-06-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.013800641284788417,0.1011686069853408,-1.8447535362154515
2026-06-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07044630760020454,4.2482704303243555
2026-06-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08161101227680834,0.22641986515044632
2026-06-18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.02784549975654871,-0.6174219667323635
