,Ghost_Size,Eligible_Size,Live_Size,Opt_Exp_Return,Opt_Exp_Variance,Effective_Gross_Exposure,Mean_Innovation_Z,Mean_CUSUM_S_t,Vol_Ratio,Mean_LinUCB_Gate,rebalanced,Live_Realized_Return,Ghost_Realized_Return,Eligible_Realized_Return
2024-10-22,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6650942839611378,1.5,1,-6.267994364383966e-05,-0.0007085092317183905,-0.06522512343828735
2024-10-23,14.0,2.0,2.0,0.39511768748021087,0.0011675825240304537,0.39511768748021087,3.331417618399478,0.0,0.6770565843868168,1.5,1,-0.006306941214300421,0.0012273991751896585,-0.045212556987870633
2024-10-24,15.0,4.0,4.0,0.7615404226608979,0.004325128363822752,0.7615404226608979,3.2670430372625296,0.0,0.464805081148175,1.7733333333333334,1,-0.00010391698417333561,-0.005271173338265545,0.0039117883761716765
2024-10-25,16.0,3.0,3.0,0.6614459978375146,0.004956083485255193,0.6614459978375146,4.122774900874037,0.0,0.4951244576145721,1.984375,1,0.0009495267824959353,0.0005379404486876016,0.01619674513173086
2024-10-28,19.0,2.0,2.0,0.37266553402021185,0.002742311610692267,0.37266553402021185,3.3518398215161214,0.0,0.33668403182971535,2.0894736842105264,1,-0.0036521774413100783,-0.00447299825373737,0.006341465081771247
2024-10-29,19.0,2.0,2.0,0.37266553402021185,0.002742311610692267,0.37266553402021185,3.3518398215161214,0.0,0.33668403182971535,2.0894736842105264,0,-0.008471027769878403,-0.0019303325655815051,-0.07313972677194358
2024-10-30,17.0,3.0,3.0,0.6506660523645342,0.004480126226368897,0.6506660523645342,3.5571397448016504,0.0,0.46991681367362964,1.8647058823529412,1,0.00607569279927489,0.006026553787819244,0.02894951666764123
2024-10-31,21.0,5.0,5.0,0.8669055801313161,0.003991653045898736,0.8669055801313161,3.1019552955871914,0.0,0.45083378285803893,1.973809523809524,1,-0.0002665836586370762,-0.012612530152145363,-0.000823032625233977
2024-11-01,18.0,8.0,8.0,1.1508055641567108,0.0036052256416719956,1.1508055641567108,3.2840425486093263,0.0,0.7770413798526125,1.7000000000000002,1,-0.0033909882161314853,0.007768827491575703,0.003796962503608281
2024-11-04,19.0,9.0,8.0,1.3419894363749205,0.005405936768386008,1.3419894363749205,2.564453896719492,0.0,0.8569419129537488,1.7078947368421054,1,-0.004499845700144611,0.008858286051109499,-0.027751497205091957
2024-11-05,20.0,6.0,6.0,1.0496041005955843,0.005279641231526055,1.0496041005955843,2.9452728314101555,0.0,0.7233472954404262,1.9,1,0.00019846740810036678,0.0029357305487138774,-0.09631320839602808
2024-11-06,15.0,4.0,4.0,0.6958485394811726,0.0038263017523693147,0.6958485394811726,2.797710002033339,0.0,1.2318804429940977,1.62,1,0.003229193339903569,0.005258807841874491,-0.05135418927404545
2024-11-07,11.0,6.0,6.0,1.1778317390415114,0.00868295095916393,1.1778317390415114,2.2410606457020004,0.0,1.8852525857237372,1.531818181818182,1,0.0009193018935671482,-0.007080505801953851,0.04493617442832343
2024-11-08,10.0,4.0,4.0,0.6869255369468641,0.004106899158182787,0.6869255369468641,2.3451565250610704,0.0,1.4135643465540428,1.7449999999999999,1,-0.00803746195458277,-0.010242758452902234,-0.043708367360462685
2024-11-11,10.0,3.0,3.0,0.5208100765633017,0.004865171678564222,0.5208100765633017,2.6028424417947242,0.0,1.2992462830988207,1.78,1,-0.0018935317918900019,-0.0011512429488894638,-0.03067414454588968
2024-11-12,10.0,3.0,3.0,0.5208100765633017,0.004865171678564222,0.5208100765633017,2.6028424417947242,0.0,1.2992462830988207,1.78,0,-0.00013908205986823408,-0.0030231025186291394,0.0007842827284543219
2024-11-13,12.0,2.0,2.0,0.4501053462798308,0.010310365105216258,0.4501053462798308,2.776733928937267,0.0,1.5741344190165978,1.8208333333333337,1,-0.004171224881478919,-0.005741653924209444,-0.00961383852383968
2024-11-14,12.0,2.0,2.0,0.4501053462798308,0.010310365105216258,0.4501053462798308,2.776733928937267,0.0,1.5741344190165978,1.8208333333333337,0,0.006687550859455493,0.0015200959854544394,0.07486810663006116
2024-11-15,10.0,2.0,2.0,0.30852915310683643,0.0013539739570082936,0.30852915310683643,3.1587440440713217,0.0,0.9346153473616349,1.8150000000000002,1,0.0002710266169245745,-0.011255985242272448,-0.004610774862698452
2024-11-18,10.0,2.0,2.0,0.3230007456581349,0.002234594729824519,0.3230007456581349,2.8423249841358285,0.0,0.8140110842152213,1.7450000000000003,1,0.005821370072778942,0.0032468930542863816,-0.015444530154743674
2024-11-19,10.0,2.0,2.0,0.3230007456581349,0.002234594729824519,0.3230007456581349,2.8423249841358285,0.0,0.8140110842152213,1.7450000000000003,0,-0.001388657069621435,0.012807524015138405,-0.0015366642775707096
2024-11-20,11.0,1.0,1.0,0.25,0.001620247237035735,0.25,1.8904632340818883,0.0,0.7888594561529577,1.7227272727272729,1,0.0039489578461071595,0.006574213560034181,0.000793450153689701
2024-11-21,11.0,1.0,1.0,0.25,0.001620247237035735,0.25,1.8904632340818883,0.0,0.7888594561529577,1.7227272727272729,0,0.0010723984154648036,0.007612937932826247,0.04415570712283112
2024-11-22,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0713030364792224,1.8499999999999999,1,0.002191460328515138,0.009319649854709677,-0.058498072532761736
2024-11-25,8.0,2.0,2.0,0.44821270678211267,0.01892968012619162,0.44821270678211267,2.360233460102963,0.0,0.7188931907890318,1.675,1,-0.001872623217730962,0.0049830775414454465,-0.01824550660522617
2024-11-26,8.0,2.0,2.0,0.44821270678211267,0.01892968012619162,0.44821270678211267,2.360233460102963,0.0,0.7188931907890318,1.675,0,-0.00012888106729425086,-0.003805240003390664,-0.008248367527652789
2024-11-27,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,1,0.002125660806380214,0.0021602188691374202,-0.0108482624388625
2024-11-29,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0024355131948066155,0.002826649954760896,0.023157200013458556
2024-12-02,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,0.010401125841115855,0.0330231763350457
2024-12-03,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,0.0018118272879934505,-0.02877493352694016
2024-12-04,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,0.012288578227185765,0.03761085606590564
2024-12-05,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,-0.01629822547906168,-0.08007045648529287
2024-12-06,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,0.015061900526095018,0.059086612953358264
2024-12-09,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,-0.010430124092653759,0.06102547252536206
2024-12-10,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,-0.01877368319049899,0.011430497901703252
2024-12-11,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,0.00778916981883504,0.04177228146241929
2024-12-12,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7276862903168655,1.807142857142857,0,0.0,-0.00014673544548893247,-0.0051973930828485004
2024-12-13,4.0,1.0,1.0,0.25,0.00330240926636978,0.25,4.242783238619085,0.0,0.586924800491537,1.775,1,0.0,-0.004988517919479185,0.03741364972114214
2024-12-16,4.0,1.0,1.0,0.25,0.00330240926636978,0.25,4.242783238619085,0.0,0.586924800491537,1.775,0,-7.13539761291182e-05,0.004642491420087991,0.018878583961098983
2024-12-17,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49910824277946136,1.75,1,0.002537683594730611,0.007389164926876912,0.04154105087439652
2024-12-18,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49910824277946136,1.75,0,-0.008002384288217312,-0.017060897747275372,0.021110925282482373
2024-12-19,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49910824277946136,1.75,0,0.0,-0.010114891761741296,-0.013891842877615801
2024-12-20,8.0,2.0,2.0,0.39436093627689045,0.006143152950846535,0.39436093627689045,2.101857080968739,0.0,1.5562366320952306,1.85,1,0.0,-0.004944675435362145,-0.0026995078864300304
2024-12-23,8.0,2.0,2.0,0.39436093627689045,0.006143152950846535,0.39436093627689045,2.101857080968739,0.0,1.5562366320952306,1.85,0,-0.00010205460872281247,-0.004573609546398405,0.03883374733278111
2024-12-24,7.0,1.0,1.0,0.25,0.004331222086618954,0.25,2.11866529495749,0.0,2.106198755178869,1.8499999999999999,1,0.00034971139655048944,0.004359599617468346,-0.011431986110066683
2024-12-26,7.0,1.0,1.0,0.25,0.004331222086618954,0.25,2.11866529495749,0.0,2.106198755178869,1.8499999999999999,0,0.001729533548567197,0.0002768093511491543,-0.01292642048986925
2024-12-27,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,1,0.0012078603135248223,-0.0041627148177540985,0.007584939578553884
2024-12-30,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,0,0.0048634648672869485,0.0007865095760706264,0.012189083665296252
2024-12-31,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,0,0.0,-0.0003938746656731995,0.023336855003435852
2025-01-02,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,0,0.0,-0.001773912674708722,-0.014575927029786273
2025-01-03,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,0,0.0,0.010263562393195702,0.02199595632199247
2025-01-06,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9022901032697075,1.54375,0,0.0,-0.012888704493319914,0.02185812856246616
2025-01-07,7.0,1.0,1.0,0.25,0.0015521553127913349,0.25,2.3034975688843495,0.0,0.9270956961614858,1.5999999999999999,1,0.0,-0.0007507986806150058,-0.018800970251034888
2025-01-08,10.0,2.0,2.0,0.47637024431985,0.011196780991245754,0.47637024431985,2.193667471458279,0.0,0.7222861866742283,1.7149999999999999,1,-6.935684181474944e-05,-0.007904121672294706,-0.035175724534331265
2025-01-10,11.0,3.0,3.0,0.5710604340544667,0.0031366730382826483,0.5710604340544667,2.8566587735269096,0.0,0.7237771265825819,1.6636363636363638,1,-0.011634551382961544,-0.043292351069256885,0.14931892650659973
2025-01-13,12.0,3.0,3.0,0.4675506905203689,0.002013738045187703,0.4675506905203689,2.0545652908856646,0.0,1.2215499032666286,1.8208333333333337,1,-0.006576862625450319,0.007303302382761778,-0.04145382984863999
2025-01-14,11.0,2.0,2.0,0.48920231825175436,0.013088092352891462,0.48920231825175436,2.1672604494997643,0.0,1.1024237992784147,1.8500000000000005,1,-0.011248256015290337,-0.0013468521024644353,-0.04221032391955959
2025-01-15,11.0,2.0,2.0,0.29678037783258193,0.0014365529546086283,0.29678037783258193,2.9185150263219652,0.0,1.2516757621243984,1.8500000000000005,1,0.0020607382356814252,0.001955976058484188,0.02667220107936008
2025-01-16,11.0,3.0,3.0,0.5409636142387203,0.010415772044426147,0.5409636142387203,2.655888128646268,0.0,1.3550085502289786,1.8500000000000005,1,-0.011401288519257924,0.0017712847271413867,-0.022874784946159687
2025-01-17,7.0,2.0,2.0,0.4333894746957915,0.003337862603768548,0.4333894746957915,3.0553815677308207,0.0,1.381245793306952,1.8499999999999999,1,-0.0023427665396065223,0.015327855582386585,0.0507857695441849
2025-01-21,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24369830401784734,2.25,1,0.00392183231041221,0.030910117992836383,-0.05703825210013769
2025-01-22,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24369830401784734,2.25,0,-0.003113887972684526,-0.006103388371708096,0.05418482379238587
2025-01-23,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24369830401784734,2.25,0,0.0,-0.03380209516030874,-0.004768371599767729
2025-01-24,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24369830401784734,2.25,0,0.0,0.01241758956076544,-0.054530695977207055
2025-01-27,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24369830401784734,2.25,0,0.0,0.03223346153317386,0.032406308815294604
2025-01-28,5.0,3.0,3.0,0.49577940011394916,0.004660379350164657,0.49577940011394916,2.7213729657348793,0.0,0.8395636343266217,1.85,1,0.0,-0.007858307889379912,-0.024394265356464384
2025-01-29,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150725264874573,2.1166666666666667,1,-0.00014726358399719253,-0.033081153206142355,0.05723604878927313
2025-01-30,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150725264874573,2.1166666666666667,0,0.002923177015874856,0.015880743792458185,-0.030488718763335032
2025-01-31,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150725264874573,2.1166666666666667,0,0.0,-0.006538522638732225,-0.02053113183021238
2025-02-03,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150725264874573,2.1166666666666667,0,0.0,0.013664969304291175,-0.00633747615852942
2025-02-04,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150725264874573,2.1166666666666667,0,0.0,-0.0005672156869680478,0.043037548301955386
2025-02-05,6.0,1.0,1.0,0.25,0.00147900201751968,0.25,2.7702952302941086,0.0,0.8973024158997378,1.8499999999999999,1,0.0,0.008614493820449542,0.062438921952871596
2025-02-06,7.0,1.0,1.0,0.25,0.005168612819799174,0.25,2.4264992224420867,0.0,0.96213564941535,1.9285714285714286,1,-7.05055909737684e-05,0.0028839220699183876,0.09117744382737758
2025-02-07,7.0,1.0,1.0,0.25,0.005168612819799174,0.25,2.4264992224420867,0.0,0.96213564941535,1.9285714285714286,0,0.0004453783270141898,-0.015110641549939907,0.008564353335099861
2025-02-10,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6498559159867416,1.9285714285714286,1,0.012606416787738217,0.005048204916928922,0.0941580204571868
2025-02-11,10.0,1.0,1.0,0.25,0.004775248651762543,0.25,2.39847617555011,0.0,0.5908061130458834,2.025,1,-0.0013635432165516326,-0.0023346374618739008,0.015729204495550597
2025-02-12,9.0,1.0,1.0,0.25,0.003561344283864474,0.25,1.6462148815305189,0.0,0.6122531555225107,2.0,1,-5.889990211771501e-05,-0.007905426267906579,-0.09528151478802926
2025-02-13,9.0,1.0,1.0,0.25,0.003561344283864474,0.25,1.6462148815305189,0.0,0.6122531555225107,2.0,0,-0.0008725001844465119,-0.024252652917168604,-0.02492358719621135
2025-02-14,9.0,1.0,1.0,0.25,0.003561344283864474,0.25,1.6462148815305189,0.0,0.6122531555225107,2.0,0,-0.0012385098043151688,0.0329716650200631,0.07032842828327635
2025-02-18,9.0,2.0,2.0,0.40397734315499056,0.0031868101767193375,0.40397734315499056,1.5767619188172683,0.0,0.6870951687218935,2.0,1,-0.002261698160881176,0.00882971328089277,-0.008357319004823505
2025-02-19,14.0,3.0,3.0,0.6642352544763226,0.0062463830884100105,0.6642352544763226,2.3532825582763994,0.0,0.7924835365715883,2.0357142857142856,1,-0.001739415341649675,0.009073026650994853,0.16838917957719568
2025-02-20,16.0,4.0,4.0,0.8355241439808921,0.005936360168019983,0.8355241439808921,2.4569041322866574,0.0,0.7682155199545934,2.109375,1,0.0031950257425659156,-0.019444090401373848,0.049443933533674045
2025-02-21,14.0,1.0,1.0,0.25,0.002116214008079864,0.25,2.7677688543174317,0.0,0.7134546547129277,2.1642857142857146,1,0.0068001501071282,-0.020661788158013783,-0.03858404947244043
2025-02-24,14.0,1.0,1.0,0.25,0.002116214008079864,0.25,2.7677688543174317,0.0,0.7134546547129277,2.1642857142857146,0,-0.001723004560505892,-0.011883534945222318,-0.02536954733442598
2025-02-25,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1497952490548773,2.216666666666667,1,0.0008459568978667065,-0.005258331216590473,-0.06477585809806252
2025-02-26,10.0,1.0,1.0,0.25,0.005399634917242806,0.25,4.381044296924784,0.0,0.9335466621428745,2.21,1,0.001553811425126339,0.02256009425982919,0.002500478191859612
2025-02-27,10.0,1.0,1.0,0.25,0.005399634917242806,0.25,4.381044296924784,0.0,0.9335466621428745,2.21,0,-6.49510183710067e-05,0.004270496921503053,-5.972936665654682e-05
2025-02-28,13.0,2.0,2.0,0.4335056865086899,0.0060925439294318914,0.4335056865086899,4.293060628960992,0.0,0.9662262029213046,2.1884615384615387,1,-0.0051854970058723415,-0.021277473213454412,-0.11383579077855244
2025-03-03,13.0,2.0,2.0,0.4335056865086899,0.0060925439294318914,0.4335056865086899,4.293060628960992,0.0,0.9662262029213046,2.1884615384615387,0,-0.002997284950753021,-0.03089403136455926,-0.09600679475927298
2025-03-04,10.0,1.0,1.0,0.25,0.003702423690141509,0.25,4.205076960997202,0.0,1.2624957844264573,2.25,1,0.005170312896121354,0.014649353228010087,0.03328287417904874
2025-03-05,10.0,2.0,2.0,0.3455446027568487,0.0025658841454004383,0.3455446027568487,3.60758392672102,0.0,1.4440356126214662,2.25,1,0.0001694858664913479,0.016657116385325965,0.009542260258800006
2025-03-06,10.0,2.0,2.0,0.3455446027568487,0.0025658841454004383,0.3455446027568487,3.60758392672102,0.0,1.4440356126214662,2.25,0,0.0017211625849868906,-0.001499142713312529,0.08053343598356277
2025-03-07,11.0,1.0,1.0,0.25,0.0036869780505398623,0.25,4.205076960997202,0.0,1.7264025370619853,2.25,1,0.0019199818089781218,0.0010812327739082583,-0.0038271800216922447
2025-03-10,11.0,1.0,1.0,0.25,0.0036869780505398623,0.25,4.205076960997202,0.0,1.7264025370619853,2.25,0,0.001416049371214978,-0.028152279593884777,-0.05916076304169371
2025-03-11,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.673417281131922,2.25,1,0.0043844136884070295,0.01487254478175326,0.038394098331526516
2025-03-12,13.0,1.0,1.0,0.25,0.0008583031883595111,0.25,2.3000017581682513,0.0,1.5644363999745934,2.25,1,-0.003150275333536845,0.01842905288190022,-0.015214175648993744
2025-03-13,13.0,1.0,1.0,0.25,0.0008583031883595111,0.25,2.3000017581682513,0.0,1.5644363999745934,2.25,0,-7.318062708305817e-05,-0.0051868085876403125,0.015464126028481351
2025-03-14,13.0,1.0,1.0,0.25,0.0008583031883595111,0.25,2.3000017581682513,0.0,1.5644363999745934,2.25,0,-0.0009405737394876379,0.013900454406662321,0.017524501890994415
2025-03-17,13.0,1.0,1.0,0.25,0.0008583031883595111,0.25,2.3000017581682513,0.0,1.5644363999745934,2.25,0,-0.0005799861845048326,0.0020295181812408636,-0.02727917973447358
2025-03-18,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,1,0.0012157715626099908,-0.004320256042216752,0.023505616738731083
2025-03-19,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,-0.0006322470676066727,-0.008598055022868922,-0.03815865392182238
2025-03-20,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,0.0,-0.028477627212746826,-0.013570669118334933
2025-03-21,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,0.0,0.008134073451828705,0.004641057142632965
2025-03-24,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,0.0,0.003853923991850694,-0.022054586001476473
2025-03-25,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,0.0,0.002661455761593823,-0.030037557410998006
2025-03-26,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6060198711370715,2.25,0,0.0,-0.0020826779955874786,0.023464332132353105
2025-03-27,9.0,2.0,2.0,0.4393978073260888,0.005872584606083795,0.4393978073260888,2.145135378462087,0.0,1.0965947850139983,2.161111111111111,1,0.0,-0.014927950033117199,0.0021497384151731858
2025-03-28,10.0,1.0,1.0,0.25,0.015876434492131424,0.25,2.3368504206532528,0.0,1.1078399926661489,2.1700000000000004,1,-0.0001270251524116972,-0.01772034469180528,-0.004681020983710371
2025-03-31,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,1,-0.001376527719055054,-0.009983025028112658,-0.0035191094512174725
2025-04-01,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,0,0.0007247580546667631,-0.0050108988013365385,0.021642925634516308
2025-04-02,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,0,0.0,-0.01248618672348556,-0.0015396902970523652
2025-04-03,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,0,0.0,0.018311982653865355,0.0018331406278526696
2025-04-04,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,0,0.0,0.02345938246638113,0.07371839345593667
2025-04-07,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3715585359174787,2.15,0,0.0,0.009555487985496436,0.046487718032006464
2025-04-08,5.0,2.0,2.0,0.3647350554152191,0.003849849249049369,0.3647350554152191,2.548065758900293,0.0,2.4401814093226237,2.01,1,0.0,0.01534522218718748,-0.06105708940709609
2025-04-09,5.0,2.0,2.0,0.3647350554152191,0.003849849249049369,0.3647350554152191,2.548065758900293,0.0,2.4401814093226237,2.01,0,-9.755048306925307e-05,-0.03849141161874503,0.124334269768412
2025-04-10,5.0,2.0,2.0,0.3647350554152191,0.003849849249049369,0.3647350554152191,2.548065758900293,0.0,2.4401814093226237,2.01,0,-0.0017781523392088605,-0.024489165914846622,-0.08436447672940495
2025-04-11,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1001293500678146,1.5,1,-0.0019796619474734545,-0.006972384936043907,0.014357018423192924
2025-04-14,2.0,1.0,1.0,0.25,0.003251041917528659,0.25,2.1317130024392084,0.0,2.641552564960123,1.5,1,0.0031203101800383326,-0.012891087571845539,-0.015727496913362837
2025-04-15,2.0,1.0,1.0,0.25,0.003251041917528659,0.25,2.1317130024392084,0.0,2.641552564960123,1.5,0,-6.867758231066112e-05,-0.009936895179490368,-0.06820016153916442
2025-04-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4803899131253786,1.5,1,0.003222443124895724,0.02478098327897249,0.028610725930467318
2025-04-17,3.0,1.0,1.0,0.25,0.0062148280879404175,0.25,1.7111926590288622,0.0,1.1491986277128896,1.5,1,0.0021199187272902265,-0.023135460811322117,0.014873877218439802
2025-04-21,3.0,1.0,1.0,0.25,0.0062148280879404175,0.25,1.7111926590288622,0.0,1.1491986277128896,1.5,0,-7.605712176828039e-05,0.038586603571431066,0.08996215192020318
2025-04-22,3.0,1.0,1.0,0.25,0.0062148280879404175,0.25,1.7111926590288622,0.0,1.1491986277128896,1.5,0,-0.0011722742861545177,-0.04620345293109274,-0.00918365238435448
2025-04-23,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0146269267393921,1.5,1,0.025483069386429635,0.05897985580860765,0.12887372591971902
2025-04-24,2.0,1.0,1.0,0.25,0.00876977408447211,0.25,4.09624438625808,0.0,1.0548588429508399,1.5,1,-0.0021143271092162186,0.029843728561580463,0.09490571971776274
2025-04-25,4.0,2.0,2.0,0.42764673055775926,0.0072360935397578555,0.42764673055775926,3.021513530215035,0.0,0.9816540001871756,1.5,1,-7.487616634715977e-05,0.002139165197799997,0.026409091969870513
2025-04-28,4.0,2.0,2.0,0.42764673055775926,0.0072360935397578555,0.42764673055775926,3.021513530215035,0.0,0.9816540001871756,1.5,0,-0.0003768415319884699,-0.0053442887890758906,0.01864109465500907
2025-04-29,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5910662627149006,1.75,1,0.002102787821484542,-0.02604253940014123,-0.05521169695483186
2025-04-30,4.0,1.0,1.0,0.25,0.00244377876388094,0.25,2.976589188777482,0.0,0.4284195416063963,1.875,1,-0.006966495633178749,-0.01974860631298947,-0.04363951179534731
2025-05-01,4.0,1.0,1.0,0.25,0.00244377876388094,0.25,2.976589188777482,0.0,0.4284195416063963,1.875,0,-6.370629634788738e-05,-0.004230869995205833,0.13537698801058662
2025-05-02,4.0,3.0,3.0,0.6914219467490749,0.0073211405365049545,0.6914219467490749,3.1909746030942947,0.0,0.13600355772525755,1.8624999999999998,1,-0.003054416495058443,0.006439579561702935,0.014011050805561975
2025-05-05,4.0,2.0,2.0,0.45144850904580136,0.006282242637396766,0.45144850904580136,3.2900378488884203,0.0,0.387237361788142,1.775,1,-0.00013251842223638288,-0.019243245384022223,-0.054155302632667324
2025-05-06,4.0,2.0,2.0,0.45144850904580136,0.006282242637396766,0.45144850904580136,3.2900378488884203,0.0,0.387237361788142,1.775,0,-0.0036858065301804688,-0.029323268682051262,-0.002316950488199021
2025-05-07,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,1,0.0030831321028310654,0.0030378641438340015,0.009368296375510399
2025-05-08,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0008402504965259183,0.02614311668945568,0.07595327373537164
2025-05-09,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,0.0007215924311720912,0.015098316878677354
2025-05-12,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,0.06321887224066725,0.09656837176432731
2025-05-13,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,0.006833075477849837,0.02217810596925429
2025-05-14,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,-6.114407949597833e-05,-0.011528997886420367
2025-05-15,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,-0.007859598196493844,-0.02441493491991298
2025-05-16,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,-0.00623240990761087,0.0013700530224067808
2025-05-19,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,-0.012303227162154706,-0.04162367278232393
2025-05-20,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,0.015268924800233785,0.015655178918756008
2025-05-21,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5153655306663508,1.5,0,0.0,-0.0030300870329621477,-0.02981529735053301
2025-05-22,4.0,1.0,1.0,0.25,0.0022746989319190757,0.25,1.5580154679298879,0.0,0.6574259674232876,1.6875,1,0.0,0.006879357669492325,-0.057271755427400706
2025-05-23,4.0,1.0,1.0,0.25,0.0022746989319190757,0.25,1.5580154679298879,0.0,0.6574259674232876,1.6875,0,-6.273522511290874e-05,-0.006584517575148996,-0.010975661995548558
2025-05-27,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4603914242518607,2.0625,1,0.0021406133507373415,0.013493993186677988,0.009364529938654442
2025-05-28,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4603914242518607,2.0625,0,-0.014764601192513549,-0.019142640318352555,-0.009758318760885953
2025-05-29,4.0,1.0,1.0,0.25,0.003111868301138048,0.25,3.4393420390886997,0.0,0.7552740080401861,1.5,1,0.0,0.00544203250327735,-0.017131843771043154
