Date,Ghost_Size,Eligible_Size,Live_Size,Opt_Exp_Return,Opt_Exp_Variance,Effective_Gross_Exposure,Mean_Innovation_Z,Mean_CUSUM_S_t,Vol_Ratio,Mean_LinUCB_Gate,rebalanced
2025-09-30,11,2,2,0.48973655121167836,0.00436024410527544,0.48973655121167836,3.5734861492188625,0.0,1.0138096049564245,2.0318181818181817,1
2025-10-01,11,3,3,0.6832651414316913,0.007034127478398069,0.6832651414316913,3.4654956617214,0.0,1.0415622538875258,2.104545454545455,1
2025-10-02,11,2,2,0.40203016725441487,0.003147947948434319,0.40203016725441487,3.3289984502105296,0.0,0.987187249189394,2.1818181818181817,1
2025-10-03,9,1,1,0.25,0.005541697883828606,0.25,2.4083521896491873,0.0,0.5079714479039678,2.25,1
2025-10-07,10,2,2,0.46957460679086716,0.012380825742617802,0.46957460679086716,2.54285409857786,0.0,0.23446196662649377,2.21,1
2025-10-08,9,1,1,0.25,0.005647896643177138,0.25,2.4083521896491873,0.0,0.48638945106040965,2.0,1
2025-10-09,6,0,0,0.0,0.0,1.0,0.0,0.0,0.5381849487139285,2.125,1
2025-10-13,7,3,3,0.6476552901496253,0.017567643703700293,0.6476552901496253,2.400275230317134,0.0,1.444469326361655,1.6071428571428572,1
2025-10-14,5,3,3,0.6455690957634901,0.020978095799900322,0.6455690957634901,2.2585471286307244,0.0,1.8396880607457533,1.5,1
2025-10-15,6,3,3,0.7038488502943756,0.026112795111431435,0.7038488502943756,2.3886825572528454,0.0,1.981446988715459,1.5583333333333333,1
2025-10-16,7,1,1,0.25,0.008586614706938691,0.25,1.9629696038491258,0.0,1.9752272360879493,1.657142857142857,1
2025-10-17,7,0,0,0.0,0.0,1.0,0.0,0.0,1.9694655436887376,1.7642857142857142,1
2025-10-23,9,1,1,0.25,0.00573477461925287,0.25,2.39312263696826,0.0,1.1335036168165942,2.038888888888889,1
2025-10-24,9,0,0,0.0,0.0,1.0,0.0,0.0,0.8131725820972637,2.1222222222222222,1
2025-11-06,15,1,1,0.25,0.001213969209488067,0.25,2.295354070575751,0.0,0.7768198581686161,2.2,1
2025-11-07,16,1,1,0.25,0.006802915030750256,0.25,2.8916533047918502,0.0,0.845751508902652,2.15625,1
2025-11-10,17,2,2,0.3370913685315534,0.0016191095530054675,0.3370913685315534,2.6440744286305096,0.0,1.0826082797555492,2.161764705882353,1
2025-11-11,16,1,1,0.25,0.0005607715905933847,0.25,2.396495552469169,0.0,1.1400097482899951,2.13125,1
2025-11-12,14,2,2,0.4964970538872734,0.0034637458382306653,0.4964970538872734,2.8810010923780873,0.0,0.9557900778667822,2.167857142857143,1
2025-11-14,13,1,1,0.25,0.002767249464016326,0.25,3.3655066322870058,0.0,1.256178541597405,1.9884615384615385,1
2025-11-25,8,0,0,0.0,0.0,1.0,0.0,0.0,1.6097656629830455,1.6875,1
2025-11-26,8,1,1,0.25,0.0017230376284220685,0.25,1.8541653711572792,0.0,1.716501547994061,1.5,1
2025-12-01,9,0,0,0.0,0.0,1.0,0.0,0.0,0.8378021232084939,2.1666666666666665,1
2025-12-09,10,2,2,0.44301516546001973,0.002315344192630697,0.44301516546001973,2.433825698848608,0.0,0.6187040055807688,2.175,1
2025-12-10,10,3,3,0.6668267233312524,0.004715112667724552,0.6668267233312524,2.866106267421653,0.0,0.6386504141628392,2.1350000000000002,1
2025-12-11,12,1,1,0.25,0.0029426586822509804,0.25,2.5878068597637984,0.0,0.9374797444127667,2.1875,1
2025-12-12,13,2,2,0.4823740971900523,0.0053818042517625175,0.4823740971900523,2.353527882266726,0.0,1.0106511255267123,2.161538461538462,1
2025-12-16,10,0,0,0.0,0.0,1.0,0.0,0.0,1.076054245554361,2.175,1
2026-01-06,5,1,1,0.25,0.0016029272270283662,0.25,3.232013261163563,0.0,0.9679670399848004,2.25,1
2026-01-07,7,0,0,0.0,0.0,1.0,0.0,0.0,1.1161502409851847,2.0357142857142856,1
2026-01-14,8,1,1,0.25,0.002411044986452955,0.25,3.2217215974529987,0.0,1.0279799494680688,1.96875,1
2026-01-15,9,0,0,0.0,0.0,1.0,0.0,0.0,0.44831997377172034,2.1666666666666665,1
2026-01-16,10,2,2,0.3906539069625836,0.0033704195175846743,0.3906539069625836,2.6390118410395473,0.0,0.3272756653801355,2.21,1
2026-01-20,8,2,2,0.4240926085203117,0.0012485030747201053,0.4240926085203117,3.3461447640446003,0.0,0.39969911447538925,2.0625,1
2026-01-22,12,1,1,0.25,0.004485057427474339,0.25,1.7943570742456671,0.0,1.498564648898835,1.6875,1
2026-01-23,11,1,1,0.25,0.002658705137913367,0.25,2.6742510580748275,0.0,1.4961908209629053,1.9772727272727273,1
2026-01-26,13,0,0,0.0,0.0,1.0,0.0,0.0,1.4951643427020016,1.9038461538461537,1
2026-01-30,10,1,1,0.25,0.0025006393182135708,0.25,2.855652157479536,0.0,0.3614805313213921,2.175,1
2026-02-04,8,1,1,0.25,0.001155688542425028,0.25,2.9276140707477083,0.0,0.5168030158293916,2.15625,1
2026-02-05,10,2,2,0.30022881444258,0.000990018877249477,0.30022881444258,2.5951794790486384,0.0,0.7106452120446815,2.06,1
2026-02-06,7,1,1,0.25,0.005439916320461577,0.25,2.2627448873495686,0.0,0.9814504551939466,1.9785714285714284,1
2026-02-12,8,2,2,0.35921418239080644,0.003852889755696254,0.35921418239080644,2.3777857207578394,0.0,1.4124570558060152,1.78125,1
2026-02-13,8,2,2,0.28943222287341197,0.0010870250199003211,0.28943222287341197,2.7177979323573833,0.0,1.5842586895875495,1.6875,1
2026-02-17,7,0,0,0.0,0.0,1.0,0.0,0.0,1.2059779826658565,1.8214285714285714,1
2026-02-20,17,1,1,0.25,0.0033124216931667847,0.25,2.959271343410907,0.0,1.327836248291966,1.8529411764705883,1
2026-02-24,10,0,0,0.0,0.0,1.0,0.0,0.0,0.9996857135496878,2.1,1
2026-03-19,10,1,1,0.25,0.002006398535416122,0.25,1.535376813066236,0.0,1.4239610558532076,1.8,1
2026-03-20,10,2,2,0.401560703364651,0.0023246337891385136,0.401560703364651,2.4268963634419016,0.0,1.0770432620644297,2.025,1
2026-03-24,10,2,2,0.3901000980289898,0.0038048422003730347,0.3901000980289898,2.5632261458780636,0.0,1.4214823478024814,1.8,1
2026-03-25,10,3,3,0.49154683937480814,0.005305214026720429,0.49154683937480814,2.477296948830844,0.0,1.3500740146017867,1.8,1
2026-03-26,9,2,2,0.2893063095883206,0.003272685712854066,0.2893063095883206,2.0567374663374824,0.0,1.1891608634858193,2.0,1
2026-03-30,8,1,1,0.25,0.014967225462343756,0.25,2.3054385547364045,0.0,1.2616467454180467,1.875,1
2026-03-31,8,0,0,0.0,0.0,1.0,0.0,0.0,0.9359911567742201,2.0625,1
2026-04-15,10,1,1,0.25,0.0012399724016887502,0.25,1.791752970715077,0.0,1.3613042558617505,1.575,1
2026-04-16,13,1,1,0.25,0.003986857863058132,0.25,3.2996408500219707,0.0,0.8147668548072086,2.1346153846153846,1
2026-04-17,13,1,1,0.25,0.0013688663669045205,0.25,2.3360292445134156,0.0,0.8110069744838925,2.1346153846153846,1
2026-04-22,12,0,0,0.0,0.0,1.0,0.0,0.0,0.7591938109743981,2.125,1
2026-04-23,11,1,1,0.25,0.008149637846923454,0.25,2.9067215421016908,0.0,0.7863253770328453,2.1136363636363638,1
2026-04-27,14,2,2,0.47803537349111846,0.009683182515043545,0.47803537349111846,2.713324514980495,0.0,0.38416172629303663,2.25,1
2026-04-28,15,1,1,0.25,0.002926833412413503,0.25,2.8706645942862528,0.0,0.2784915056249486,2.25,1
2026-04-29,14,0,0,0.0,0.0,1.0,0.0,0.0,0.18609210958892025,2.25,1
2026-05-01,15,6,6,1.2499508784150664,0.019607074074314394,1.2499508784150664,2.928054445478811,0.0,0.8701452085094606,2.05,1
2026-05-04,16,2,2,0.5,0.007824778703801043,0.5,1.7200106930474603,0.0,0.8761554573279263,2.0625,1
2026-05-05,15,3,3,0.5717164490663946,0.009893686828684188,0.5717164490663946,1.935828836762855,0.0,0.9396630750808865,2.05,1
2026-05-06,16,0,0,0.0,0.0,1.0,0.0,0.0,0.9529048670489434,1.921875,1
2026-05-08,18,1,1,0.25,0.003025258368339593,0.25,2.232957900076625,0.0,0.7907895314710406,2.0416666666666665,1
2026-05-11,15,2,2,0.4334831868713381,0.0017979304748516668,0.4334831868713381,1.8706453709224184,0.0,0.8044179663835037,2.0,1
2026-05-12,17,1,1,0.25,0.002477969747728029,0.25,2.232957900076625,0.0,0.7034779723732705,2.0941176470588236,1
2026-05-13,16,0,0,0.0,0.0,1.0,0.0,0.0,0.6117077403023446,2.13125,1
2026-05-20,16,2,2,0.5,0.002079432527717919,0.5,1.679423926632806,0.0,0.8846916831722588,1.896875,1
2026-05-21,15,1,1,0.25,0.0009092083400698568,0.25,1.7137597079573297,0.0,1.06167392729954,1.7733333333333334,1
2026-05-22,15,4,4,0.8330661596768786,0.010459012122387812,0.8330661596768786,2.396780079081944,0.0,1.0567795136556288,1.7733333333333334,1
2026-05-27,15,3,3,0.6251406996963959,0.004648140633519501,0.6251406996963959,2.3907609715122704,0.0,0.7732829127734056,1.8233333333333335,1
2026-05-28,14,1,1,0.25,0.0009139698068874417,0.25,1.7137597079573297,0.0,0.5432423265411698,1.817857142857143,1
2026-05-29,14,2,2,0.3373425928461526,0.0016542958422963295,0.3373425928461526,2.0324061424473294,0.0,0.3601318752520595,1.925,1
2026-06-03,11,2,2,0.4004258373190168,0.004908676153914492,0.4004258373190168,2.3412176478489295,0.0,0.21733191558898404,2.109090909090909,1
2026-06-04,12,1,1,0.25,0.004116014620401736,0.25,2.33138271876053,0.0,0.4135022748510189,1.8125,1
2026-06-08,10,1,1,0.25,0.0025224858395267954,0.25,1.6782126187918907,0.0,0.9250173802028643,1.8,1
2026-06-11,9,0,0,0.0,0.0,1.0,0.0,0.0,1.2785581818870622,1.75,1
2026-06-24,9,1,1,0.25,0.0006745653082322177,0.25,2.472599039389589,0.0,1.0067284140048787,1.8333333333333333,1
2026-06-29,12,2,2,0.45918392997753554,0.00626524421891558,0.45918392997753554,1.8631579692856404,0.0,0.51173034798582,1.75,1
2026-06-30,11,1,1,0.25,0.0030264560829158264,0.25,2.1290709851269187,0.0,0.5134443467844079,1.9090909090909092,1
2026-07-01,13,2,2,0.47101146583323694,0.0033568243521408204,0.47101146583323694,1.8808672195630207,0.0,0.4522257857853547,1.8461538461538463,1
2026-07-02,11,1,1,0.25,0.006972754260586295,0.25,1.8019194091404203,0.0,0.4145783970120816,1.9772727272727273,1
2026-07-06,13,3,3,0.5542763144782946,0.006516730472504935,0.5542763144782946,1.9170060630429802,0.0,0.518804196357854,1.9038461538461537,1
2026-07-08,14,1,1,0.25,0.0073795898520902055,0.25,1.8019194091404203,0.0,0.5660472181822794,1.875,1
2026-07-10,11,3,3,0.5414929581623443,0.009026609530621229,0.5414929581623443,2.2644061517020093,0.0,1.1471411942974201,1.7727272727272727,1
2026-07-13,12,2,2,0.3782420841373444,0.011927972589340452,0.3782420841373444,1.8909773293193637,0.0,1.0027305387926175,1.8125,1
2026-07-14,14,0,0,0.0,0.0,1.0,0.0,0.0,1.0164790741439842,1.9821428571428572,1
2026-07-15,12,1,1,0.25,0.0023613584466927852,0.25,2.4819158612529475,0.0,1.0639985467833835,1.9375,1
2026-07-16,12,2,2,0.48503005850646974,0.005385374724337608,0.48503005850646974,3.092297651250493,0.0,0.6387006718368619,1.9958333333333333,1
2026-07-17,13,3,3,0.5118277187143099,0.005597990673357471,0.5118277187143099,1.5743779290435642,0.0,0.8200854045626373,1.9038461538461537,1
2026-07-20,17,3,3,0.6405670644817909,0.007902631308003607,0.6405670644817909,2.4695629045664322,0.0,0.9934742438646526,1.7647058823529411,1
2026-07-21,18,2,2,0.42156284565232915,0.003909983094923422,0.42156284565232915,2.201060165389402,0.0,1.051138679713896,1.7916666666666667,1
2026-07-22,15,1,1,0.25,0.0019628719418784166,0.25,2.841379258545556,0.0,1.0652179306787404,1.8,1
2026-07-23,16,2,2,0.45726458534412,0.006230543714297352,0.45726458534412,2.339167408577949,0.0,1.0704178076850683,1.828125,1
2026-07-24,15,4,4,0.7541320562618854,0.010524748107011275,0.7541320562618854,3.1825878349234036,0.0,0.626579128049602,1.95,1
2026-07-27,15,7,7,1.458197486050313,0.016831475423745353,1.458197486050313,2.618214709570725,0.0,0.8031588888200804,1.85,1
2026-07-28,17,6,6,1.2220934214914254,0.015456014776744308,1.2220934214914254,2.5391316874057748,0.0,0.7946183891513982,1.8970588235294117,1
2026-07-29,19,5,5,1.1136289609006862,0.015396461440476975,1.1136289609006862,2.4089492680731706,0.0,0.9392481512663354,2.013157894736842,1
2026-07-30,17,3,3,0.728343717295149,0.010164197904647749,0.728343717295149,2.5576928125816525,0.0,1.2889874016043885,1.961764705882353,1
2026-07-31,17,4,4,0.7503762128347256,0.00834703334531588,0.7503762128347256,2.590741601865181,0.0,1.1999392138233929,1.9411764705882353,1
2026-08-03,19,3,3,0.5507788419892583,0.006181627517703179,0.5507788419892583,2.4671302988898893,0.0,1.2103832866650006,1.9736842105263157,1
2026-08-04,16,2,2,0.4979899592861827,0.008332226733557288,0.4979899592861827,2.425563396948562,0.0,1.2978804006460494,1.96875,1
2026-08-05,14,0,0,0.0,0.0,1.0,0.0,0.0,1.4456815831438856,1.9285714285714286,1
2026-08-06,17,1,1,0.25,0.0016407587468611161,0.25,3.530766314707181,0.0,1.179460393223861,2.0058823529411764,1
2026-08-07,14,2,2,0.41818617830003224,0.004057541208531064,0.41818617830003224,1.896174681747482,0.0,1.3293219722501066,1.8464285714285715,1
2026-08-10,16,2,2,0.44381137274974547,0.005253550761733157,0.44381137274974547,1.7175604303989238,0.0,1.2786455700796993,1.990625,1
2026-08-11,18,2,2,0.4283436835568617,0.0035675426227282825,0.4283436835568617,2.0112748983141824,0.0,1.2070173720941402,2.0194444444444444,1
2026-08-13,16,3,3,0.6496115060061391,0.004173409022941891,0.6496115060061391,2.1277038084650215,0.0,0.667725377387091,2.203125,1
2026-08-14,13,1,1,0.25,0.001398802466159841,0.25,2.3605616287666997,0.0,0.5150702777535052,2.25,1
2026-08-20,14,3,3,0.5732364683085327,0.004898037142331359,0.5732364683085327,2.2954938167333974,0.0,1.173344440410151,2.0357142857142856,1
2026-08-24,11,1,1,0.25,0.0012857626820404775,0.25,2.3605616287666997,0.0,1.2280590795654978,2.1136363636363638,1
2026-08-26,9,0,0,0.0,0.0,1.0,0.0,0.0,0.9535250246912002,2.1666666666666665,1
