Date,Ghost_Size,Eligible_Size,Live_Size,Opt_Exp_Return,Opt_Exp_Variance,Effective_Gross_Exposure,Mean_Innovation_Z,Mean_CUSUM_S_t,Vol_Ratio,Mean_LinUCB_Gate,rebalanced
2026-01-14,9,3,3,0.6320886870397096,0.005808808643684149,0.6320886870397096,1.8174214528085864,0.0,1.0279799494680688,1.8666666666666667,1
2026-01-15,9,0,0,0.0,0.0,1.0,0.0,0.0,0.44831997377172034,2.25,1
2026-01-16,10,2,2,0.3906539069625836,0.0033704195175846743,0.3906539069625836,2.6390118410395473,0.0,0.3272756653801355,2.25,1
2026-01-20,8,2,2,0.4240926085203117,0.0012485030747201053,0.4240926085203117,3.3461447640446003,0.0,0.39969911447538925,2.25,1
2026-01-22,12,0,0,0.0,0.0,1.0,0.0,0.0,1.498564648898835,1.8958333333333333,1
2026-01-23,11,1,1,0.25,0.002658705137913367,0.25,2.6742510580748275,0.0,1.4961908209629053,1.9363636363636365,1
2026-01-26,13,0,0,0.0,0.0,1.0,0.0,0.0,1.4951643427020016,1.9538461538461538,1
2026-01-30,10,1,1,0.25,0.0025006393182135708,0.25,2.855652157479536,0.0,0.3614805313213921,2.21,1
2026-02-04,8,1,1,0.25,0.001155688542425028,0.25,2.9276140707477083,0.0,0.5168030158293916,2.2,1
2026-02-05,10,2,2,0.30022881444258,0.000990018877249477,0.30022881444258,2.5951794790486384,0.0,0.7106452120446815,2.1350000000000002,1
2026-02-06,7,2,2,0.4504758268106026,0.008871132675901049,0.4504758268106026,2.003673992219258,0.0,0.9814504551939466,1.9214285714285713,1
2026-02-09,13,1,1,0.25,0.005485295455572313,0.25,2.2627448873495686,0.0,1.4809960163929372,1.8115384615384615,1
2026-02-12,8,2,2,0.35921418239080644,0.003852889755696254,0.35921418239080644,2.3777857207578394,0.0,1.4124570558060152,1.76875,1
2026-02-13,8,2,2,0.28943222287341197,0.0010870250199003211,0.28943222287341197,2.7177979323573833,0.0,1.5842586895875495,1.725,1
2026-02-17,7,0,0,0.0,0.0,1.0,0.0,0.0,1.2059779826658565,1.8142857142857143,1
2026-02-20,17,1,1,0.25,0.0033124216931667847,0.25,2.959271343410907,0.0,1.327836248291966,1.9588235294117646,1
2026-02-24,10,0,0,0.0,0.0,1.0,0.0,0.0,0.9996857135496878,2.0949999999999998,1
2026-02-25,11,1,1,0.25,0.001642399637267942,0.25,1.5521423838390545,0.0,1.172921719132195,2.040909090909091,1
2026-03-02,9,0,0,0.0,0.0,1.0,0.0,0.0,1.2294039983878264,2.038888888888889,1
2026-03-20,10,1,1,0.25,0.0026059587556518833,0.25,3.3184159138175673,0.0,1.0770432620644297,2.1350000000000002,1
2026-03-25,10,2,2,0.33665134680500003,0.00456100742077825,0.33665134680500003,2.811927234276986,0.0,1.3500740146017867,2.0149999999999997,1
2026-03-26,8,1,1,0.25,0.014470424329859873,0.25,2.3054385547364045,0.0,1.1891608634858193,2.15,1
2026-03-27,10,2,2,0.2969445709508722,0.003567273884250382,0.2969445709508722,2.557996719771821,0.0,1.3106524168790568,2.055,1
2026-03-30,8,1,1,0.25,0.014967225462343756,0.25,2.3054385547364045,0.0,1.2616467454180467,2.05625,1
2026-03-31,8,0,0,0.0,0.0,1.0,0.0,0.0,0.9359911567742201,2.15,1
2026-04-16,13,1,1,0.25,0.003986857863058132,0.25,3.2996408500219707,0.0,0.8147668548072086,2.161538461538462,1
2026-04-17,13,1,1,0.25,0.0013688663669045205,0.25,2.3360292445134156,0.0,0.8110069744838925,2.1,1
2026-04-22,12,0,0,0.0,0.0,1.0,0.0,0.0,0.7591938109743981,2.1166666666666667,1
2026-04-23,11,1,1,0.25,0.008149637846923454,0.25,2.9067215421016908,0.0,0.7863253770328453,2.0681818181818183,1
2026-04-27,14,2,2,0.47803537349111846,0.009683182515043545,0.47803537349111846,2.713324514980495,0.0,0.38416172629303663,2.25,1
2026-04-28,15,1,1,0.25,0.002926833412413503,0.25,2.8706645942862528,0.0,0.2784915056249486,2.25,1
2026-04-29,14,0,0,0.0,0.0,1.0,0.0,0.0,0.18609210958892025,2.25,1
2026-05-01,15,6,6,1.2499508784150664,0.019607074074314394,1.2499508784150664,2.928054445478811,0.0,0.8701452085094606,2.0166666666666666,1
2026-05-04,16,2,2,0.5,0.007824778703801043,0.5,1.7200106930474603,0.0,0.8761554573279263,2.0062499999999996,1
2026-05-05,15,3,3,0.5717164490663946,0.009893686828684188,0.5717164490663946,1.935828836762855,0.0,0.9396630750808865,1.9933333333333334,1
2026-05-06,16,0,0,0.0,0.0,1.0,0.0,0.0,0.9529048670489434,1.915625,1
2026-05-08,18,1,1,0.25,0.003025258368339593,0.25,2.232957900076625,0.0,0.7907895314710406,2.016666666666667,1
2026-05-12,17,0,0,0.0,0.0,1.0,0.0,0.0,0.7034779723732705,2.0264705882352945,1
2026-05-20,16,2,2,0.5,0.002079432527717919,0.5,1.679423926632806,0.0,0.8846916831722588,1.940625,1
2026-05-21,15,2,2,0.408187377213337,0.0028612206294594926,0.408187377213337,1.9308302649748383,0.0,1.06167392729954,1.8933333333333335,1
2026-05-22,15,5,5,1.0482243569087284,0.018407012494892516,1.0482243569087284,2.347004227664024,0.0,1.0567795136556288,1.8433333333333333,1
2026-05-27,15,4,4,0.8553839407274884,0.01139071355829007,0.8553839407274884,2.3300459341322894,0.0,0.7732829127734056,1.87,1
2026-05-28,14,2,2,0.40932619711116514,0.0030815614246419575,0.40932619711116514,1.9308302649748383,0.0,0.5432423265411698,2.060714285714286,1
2026-05-29,14,2,2,0.3373425928461526,0.0016542958422963295,0.3373425928461526,2.0324061424473294,0.0,0.3601318752520595,2.1964285714285716,1
2026-06-03,11,2,2,0.4004258373190168,0.004908676153914492,0.4004258373190168,2.3412176478489295,0.0,0.21733191558898404,2.25,1
2026-06-04,12,1,1,0.25,0.004116014620401736,0.25,2.33138271876053,0.0,0.4135022748510189,2.15,1
2026-06-08,10,0,0,0.0,0.0,1.0,0.0,0.0,0.9250173802028643,1.8200000000000003,1
2026-06-24,9,1,1,0.25,0.0006745653082322177,0.25,2.472599039389589,0.0,1.0067284140048787,1.9000000000000001,1
2026-06-29,12,0,0,0.0,0.0,1.0,0.0,0.0,0.51173034798582,2.25,1
2026-07-07,12,1,1,0.25,0.0033660345769939777,0.25,2.2938757560741823,0.0,0.5291865337793228,2.216666666666667,1
2026-07-08,14,0,0,0.0,0.0,1.0,0.0,0.0,0.5660472181822794,2.2214285714285715,1
2026-07-10,10,1,1,0.25,0.001241415854529226,0.25,3.0112637964673,0.0,1.1471411942974201,1.9800000000000004,1
2026-07-13,11,0,0,0.0,0.0,1.0,0.0,0.0,1.0027305387926175,2.0363636363636366,1
2026-07-15,12,1,1,0.25,0.0023613584466927852,0.25,2.4819158612529475,0.0,1.0639985467833835,1.8958333333333333,1
2026-07-16,12,2,2,0.48503005850646974,0.005385374724337608,0.48503005850646974,3.092297651250493,0.0,0.6387006718368619,2.1833333333333336,1
2026-07-17,13,1,1,0.25,0.004337779057377038,0.25,1.6427524409995462,0.0,0.8200854045626373,2.0153846153846158,1
2026-07-20,16,2,2,0.46805377914803303,0.0054303773772215345,0.46805377914803303,2.9239738207330244,0.0,0.9934742438646526,1.940625,1
2026-07-21,17,1,1,0.25,0.0019669275052409617,0.25,2.841379258545556,0.0,1.051138679713896,1.9382352941176473,1
2026-07-24,15,4,4,0.7541320562618854,0.010524748107011275,0.7541320562618854,3.1825878349234036,0.0,0.626579128049602,2.0233333333333334,1
2026-07-27,15,7,7,1.458197486050313,0.016831475423745353,1.458197486050313,2.618214709570725,0.0,0.8031588888200804,1.9733333333333334,1
2026-07-28,17,5,5,0.9964418302679691,0.009252023710863698,0.9964418302679691,2.626592760326323,0.0,0.7946183891513982,2.0058823529411764,1
2026-07-29,19,5,5,1.1136289609006862,0.015396461440476975,1.1136289609006862,2.4089492680731706,0.0,0.9392481512663354,1.9921052631578948,1
2026-07-30,17,3,3,0.728343717295149,0.010164197904647749,0.728343717295149,2.5576928125816525,0.0,1.2889874016043885,1.9558823529411764,1
2026-07-31,17,2,2,0.40037194305885215,0.004451968386016305,0.40037194305885215,3.3807356266742805,0.0,1.1999392138233929,2.0,1
2026-08-03,19,2,2,0.3795895609193184,0.004398243075412334,0.3795895609193184,2.877029518802056,0.0,1.2103832866650006,2.1078947368421055,1
2026-08-04,16,1,1,0.25,0.0069011052941695605,0.25,3.2037949348315684,0.0,1.2978804006460494,2.009375,1
2026-08-05,14,0,0,0.0,0.0,1.0,0.0,0.0,1.4456815831438856,2.0,1
2026-08-06,17,1,1,0.25,0.0016407587468611161,0.25,3.530766314707181,0.0,1.179460393223861,2.0441176470588234,1
2026-08-07,14,2,2,0.41818617830003224,0.004057541208531064,0.41818617830003224,1.896174681747482,0.0,1.3293219722501066,1.8892857142857145,1
2026-08-10,16,1,1,0.25,0.002959666286009299,0.25,1.672099590784276,0.0,1.2786455700796993,2.0375,1
2026-08-11,18,1,1,0.25,0.0017545266266453551,0.25,2.259528526614793,0.0,1.2070173720941402,2.0611111111111113,1
2026-08-13,15,2,2,0.4710055525731282,0.0025832160284867405,0.4710055525731282,2.3100450776907464,0.0,0.667725377387091,2.146666666666667,1
2026-08-14,13,1,1,0.25,0.001398802466159841,0.25,2.3605616287666997,0.0,0.5150702777535052,2.130769230769231,1
2026-08-20,14,3,3,0.5732364683085327,0.004898037142331359,0.5732364683085327,2.2954938167333974,0.0,1.173344440410151,2.1142857142857143,1
2026-08-24,11,1,1,0.25,0.0012857626820404775,0.25,2.3605616287666997,0.0,1.2280590795654978,2.1136363636363638,1
2026-08-26,9,0,0,0.0,0.0,1.0,0.0,0.0,0.9535250246912002,2.1666666666666665,1
